capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine
New Delhi,2015,24.46095890410959,6.559719565749242,814.9,85,0.0,0,43790.956,36601.8764109589
New Delhi,2016,25.262295081967213,6.1055711527857195,794.4,87,0.0,0,43773.359207650275,36645.455573770494
New Delhi,2017,25.117534246575342,6.655892163847271,546.1,76,0.0,0,43790.984136986306,36268.34005479452
New Delhi,2018,24.88123287671233,6.671348642261804,702.3,96,0.0,0,43790.98208219178,34806.774082191776
New Delhi,2019,24.614657534246575,7.660024331115029,572.2,88,0.0,0,43791.20005479452,35266.92416438356
New Delhi,2020,24.195491803278685,7.148819245636436,582.1,76,0.0,0,43773.34480874317,36006.16478142077
New Delhi,2021,24.743287671232874,6.631451048426524,780.4,78,0.0,0,43791.08619178082,35050.578493150686
New Delhi,2022,25.113698630136987,7.45016437366592,707.3,74,0.0,0,43790.83964383562,34462.382739726025
New Delhi,2023,24.50068493150685,6.505059807642708,835.4,90,0.0,0,43790.82065753424,34592.07298630137
New Delhi,2024,25.016393442622952,7.539554443313135,1026.3,77,0.0,0,43773.128333333334,33893.36704918033
Ngerulmud,1995,26.49931506849315,0.5337955754717255,3107.6,291,0.0,0,43647.38693150685,34572.05419178082
Ngerulmud,1996,26.583060109289615,0.5994974440463173,2962.9,312,0.0,0,43643.14860655738,34534.2243715847
Ngerulmud,1997,26.50904109589041,0.6075648664857184,2130.1,261,0.0,0,43647.380438356166,36260.646273972605
Ngerulmud,1998,26.973698630136987,0.5859680326607544,2090.9,240,0.0,0,43647.330273972606,37026.2278630137
Ngerulmud,1999,26.475753424657533,0.5158422053223366,3917.5,316,0.0,0,43647.30663013698,33462.47997260274
Ngerulmud,2000,26.521174863387976,0.5362564169140427,3607.6,313,0.0,0,43643.108961748636,33305.91693989071
Ngerulmud,2001,26.57753424657534,0.5353975128477061,3484.2,299,0.0,0,43647.2898630137,32789.69893150685
Ngerulmud,2002,26.653972602739728,0.5021703985077567,2474.9,277,0.0,0,43647.285506849315,35634.77517808219
Ngerulmud,2003,26.48205479452055,0.5576391535399395,2997.1,296,0.0,0,43647.3261369863,34050.12860273972
Ngerulmud,2004,26.7155737704918,0.6197353158133653,2750.3,259,0.0,0,43643.090245901636,35308.099672131146
Ngerulmud,2005,26.53150684931507,0.498562965792238,3409.7,296,0.0,0,43647.333589041096,33361.2521369863
Ngerulmud,2006,26.604246575342465,0.5518473416481396,2988.1,287,0.0,0,43647.30819178082,34008.11783561644
Ngerulmud,2007,26.65027397260274,0.5081613392524309,2867.5,290,0.0,0,43647.31416438356,34196.56416438356
Ngerulmud,2008,26.512295081967213,0.513114775622421,3286.6,304,0.0,0,43643.13918032787,34823.12259562841
Ngerulmud,2009,26.732191780821918,0.5320219738896985,3314.5,291,0.0,0,43647.30219178082,33323.98808219178
Ngerulmud,2010,26.882602739726025,0.5320420627975563,2676.3,288,0.0,0,43647.275424657535,35969.11630136986
Ngerulmud,2011,26.54082191780822,0.5234520702489963,3954.6,329,0.0,0,43647.29906849315,32563.57010958904
Ngerulmud,2012,26.61762295081967,0.504999205118628,3467.7,307,0.0,0,43643.063169398905,33122.53038251366
Ngerulmud,2013,26.76123287671233,0.5278219428100305,3176.5,304,0.0,0,43647.290712328766,33975.672849315066
Ngerulmud,2014,26.6813698630137,0.5563280197624259,3502.1,294,0.0,0,43647.25693150685,34223.55501369863
Ngerulmud,2015,26.81219178082192,0.6307662499057549,2043.7,229,0.0,0,43647.26690410959,37172.7901369863
Ngerulmud,2016,27.0094262295082,0.5035897969420159,2908.0,277,0.0,0,43643.10049180328,34724.87704918033
Ngerulmud,2017,26.70205479452055,0.6090457292240173,4700.2,338,0.0,0,43647.27260273973,32431.831780821918
Ngerulmud,2018,26.731643835616435,0.6763001595190322,4142.2,325,0.0,0,43647.27315068493,33424.96589041096
Ngerulmud,2019,26.603561643835615,0.6536465125432304,3240.8,304,0.0,0,43647.32597260274,33883.6702739726
Ngerulmud,2020,26.796448087431695,0.618892919044085,3892.5,323,0.0,0,43643.09849726776,33545.143661202186
Ngerulmud,2021,26.705068493150687,0.6960901863218599,4469.3,339,0.0,0,43647.300109589036,32356.120602739724
Ngerulmud,2022,26.411643835616438,0.7295904573360299,5839.3,344,0.0,0,43647.24205479452,29430.927369863013
Ngerulmud,2023,26.53109589041096,0.8758270214768447,6590.2,337,0.0,0,43647.23791780822,27895.858794520544
Ngerulmud,2024,26.883743169398908,0.8165761662130401,6128.8,321,0.0,0,43643.048661202185,30096.429043715845
Niamey,1995,29.27054794520548,4.15838748941438,260.0,41,0.0,0,43678.25241095891,39024.629315068494
Niamey,1996,29.249726775956283,3.267978711168565,177.2,37,0.0,0,43670.44390710383,39684.5974863388
Niamey,1997,29.34835616438356,3.554334535982448,214.4,38,0.0,0,43678.24123287672,39402.47101369863
Niamey,1998,29.2513698630137,3.8273700963695396,320.5,49,0.0,0,43678.15005479452,39210.51550684932
Niamey,1999,28.782328767123285,3.6838407605050025,370.0,48,0.0,0,43678.10484931507,38995.586027397265
Niamey,2000,28.929098360655736,3.8071967188539286,220.0,40,0.0,0,43670.37008196721,39702.089289617485
Niamey,2001,28.991232876712328,3.7943067332161386,265.7,39,0.0,0,43678.074493150685,39426.43706849315
Niamey,2002,29.221643835616437,3.8718443420496893,279.0,39,0.0,0,43678.06438356164,39353.98279452055
Niamey,2003,29.160273972602738,3.3878475340168097,311.6,51,0.0,0,43678.137397260274,38875.356931506845
Niamey,2004,29.455191256830602,3.2827090118484876,175.6,29,0.0,0,43670.333114754096,39284.2556284153
Niamey,2005,29.61191780821918,3.51385822261095,244.6,32,0.0,0,43678.15109589041,39267.63797260274
Niamey,2006,29.266027397260274,3.3925009169895253,212.2,27,0.0,0,43678.10435616438,39109.60564383562
Niamey,2007,28.920136986301372,3.856010540555552,307.59999999999997,32,0.0,0,43678.11515068493,38891.87512328767
Niamey,2008,28.506967213114752,3.814903985795695,237.5,34,0.0,0,43670.42344262295,39467.33103825137
Niamey,2009,29.744246575342466,3.41062815176076,190.0,34,0.0,0,43678.0961369863,39300.759260273975
Niamey,2010,29.464109589041094,3.6504646835080696,283.6,46,0.0,0,43678.04706849315,38463.6865479452
Niamey,2011,29.522739726027396,3.7611359417310632,122.6,26,0.0,0,43678.09079452055,39631.12660273973
Niamey,2012,29.12540983606557,3.585682598137755,432.0,53,0.0,0,43670.28901639344,38676.822459016395
Niamey,2013,29.549178082191784,3.606014036950368,257.6,35,0.0,0,43678.078602739726,39232.65589041096
Niamey,2014,29.49232876712329,3.5383159838410907,282.7,33,0.0,0,43678.01649315068,39053.18071232877
Niamey,2015,29.1313698630137,4.029623586662674,316.6,46,0.0,0,43678.0353150685,39162.06424657534
Niamey,2016,29.46065573770492,3.5492401049033955,316.2,49,0.0,0,43670.35904371585,38812.68316939891
Niamey,2017,29.187671232876713,3.1573760321030404,329.6,48,0.0,0,43678.04706849315,38232.49501369863
Niamey,2018,29.38191780821918,3.5808310079521553,317.0,40,0.0,0,43678.04695890411,36605.059643835615
Niamey,2019,29.614794520547946,3.6470559064244266,315.2,43,0.0,0,43678.142520547946,36307.88942465754
Niamey,2020,29.57554644808743,3.64551841239307,290.1,38,0.0,0,43670.353907103825,36376.949644808745
Niamey,2021,30.240000000000002,3.2222168329709495,122.0,28,0.0,0,43678.093452054796,37065.441452054794
Niamey,2022,29.283150684931506,3.4724499999218064,446.8,54,0.0,0,43677.98630136986,35698.702630136984
Niamey,2023,30.11849315068493,3.348668207978101,319.5,38,0.0,0,43677.97810958904,36396.69032876712
Niamey,2024,29.757513661202186,3.8380063451344526,473.40000000000003,48,0.0,0,43670.259726775956,35671.38191256831
Nicosia,1995,19.746849315068495,7.102982440595465,225.5,38,0.0,0,43864.513780821915,39258.22882191781
Nicosia,1996,19.887431693989072,7.035207386763625,424.1,73,0.0,0,43841.2618579235,38729.66994535519
Nicosia,1997,19.390821917808218,7.069079620801608,390.4,63,0.21,0,43864.483643835614,39072.68865753424
Nicosia,1998,20.60972602739726,7.294496452542926,322.0,61,0.0,0,43864.21167123288,38816.13783561644
Nicosia,1999,20.70671232876712,6.8000931342188835,277.1,50,0.0,0,43864.07490410959,39316.92479452055
Nicosia,2000,19.99330601092896,7.588488235339204,347.8,58,0.0,0,43841.042021857924,39301.43431693989
Nicosia,2001,20.71958904109589,6.951019262431426,393.9,59,0.0,0,43863.9864109589,38863.001479452054
Nicosia,2002,20.176438356164383,7.097033966805943,335.8,52,0.0,0,43863.95556164383,38539.08301369863
Nicosia,2003,20.04780821917808,7.393298355099339,345.4,57,0.07,0,43864.16723287671,38392.013999999996
Nicosia,2004,19.92964480874317,7.275491953205968,355.7,51,0.0,0,43840.927896174864,38578.60516393443
Nicosia,2005,19.96835616438356,6.95051128914202,234.1,42,0.0,0,43864.20953424658,38988.43210958904
Nicosia,2006,19.896027397260273,7.363451423577071,334.7,57,0.0,0,43864.07008219178,39123.144821917806
Nicosia,2007,20.33082191780822,7.370992253090671,283.7,52,0.0,0,43864.10038356164,38789.82405479452
Nicosia,2008,20.69521857923497,7.329143202931606,216.6,35,0.0,0,43841.19893442623,39312.945163934426
Nicosia,2009,20.40068493150685,6.9492711153814195,424.7,68,0.0,0,43864.04986301369,38713.11432876712
Nicosia,2010,21.405342465753424,6.601803591849888,287.6,41,0.0,0,43863.90353424657,38580.707315068496
Nicosia,2011,19.81753424657534,7.160902465690839,464.40000000000003,69,0.0,0,43864.03402739726,39149.27052054794
Nicosia,2012,20.451639344262297,7.630527911573166,565.7,76,0.0,0,43840.807841530055,38847.28893442623
Nicosia,2013,20.494657534246574,6.942363201331966,304.0,49,0.0,0,43864.004712328766,39141.293041095894
Nicosia,2014,20.490000000000002,6.5233142742688015,432.09999999999997,66,0.0,0,43863.82008219178,38789.96336986301
Nicosia,2015,20.242465753424657,7.159977626895397,361.1,58,0.0,0,43863.87364383562,38722.92904109589
Nicosia,2016,21.035655737704918,7.179676833384891,235.9,45,0.0,0,43841.018907103826,39127.23322404372
Nicosia,2017,20.427397260273974,7.490006350478767,195.9,45,0.0,0,43863.91128767123,38049.86161643836
Nicosia,2018,21.38164383561644,6.7172898965369265,330.6,65,0.0,0,43863.90887671233,37204.58936986301
Nicosia,2019,20.407671232876712,7.507807935842885,429.5,78,0.0,0,43864.19063013699,36971.03830136987
Nicosia,2020,20.808469945355192,7.703461016005838,337.2,60,0.0,0,43841.000546448086,36851.794781420766
Nicosia,2021,21.02123287671233,7.368237809740821,215.6,39,0.0,0,43864.04421917808,37883.17197260274
Nicosia,2022,20.334520547945207,7.591704922438991,222.4,47,3.92,1,43863.722904109585,37245.70736986301
Nicosia,2023,20.84260273972603,7.1479094821756854,286.2,60,0.0,0,43863.69893150685,37180.68317808219
Nicosia,2024,21.548360655737703,7.562180416232693,318.8,61,0.0,0,43840.72,37479.137513661204
Nouakchott,1995,25.973150684931507,4.173161856563661,117.8,8,0.0,0,43706.293369863015,39077.789479452054
Nouakchott,1996,26.587841530054643,3.668530889864084,28.7,7,0.0,0,43695.65699453552,39246.612486338796
Nouakchott,1997,26.928904109589038,3.539268550512645,71.4,10,0.0,0,43706.27819178082,39418.04838356165
Nouakchott,1998,26.890136986301368,3.221374140768122,41.3,7,0.0,0,43706.15328767123,39468.782739726026
Nouakchott,1999,25.836301369863012,3.966136363790263,59.4,10,0.0,0,43706.09194520548,39791.195452054795
Nouakchott,2000,26.225,3.379733615992318,27.400000000000002,7,0.0,0,43695.556147540985,39654.735191256834
Nouakchott,2001,26.94232876712329,3.3237029695923095,44.3,7,0.0,0,43706.05071232877,39532.89224657534
Nouakchott,2002,26.434246575342467,3.5936784079092434,62.800000000000004,8,0.0,0,43706.03679452055,39396.0966849315
Nouakchott,2003,26.375342465753423,3.6229230814872415,78.8,10,0.0,0,43706.13523287671,39401.25030136986
Nouakchott,2004,26.391256830601094,3.583524713875049,10.0,3,0.0,0,43695.50448087432,39587.27019125683
Nouakchott,2005,26.881780821917808,3.9267857778640733,77.9,12,0.0,0,43706.1537260274,38823.57632876712
Nouakchott,2006,26.5586301369863,3.8522739520751252,27.1,5,0.0,0,43706.09008219178,39498.5608219178
Nouakchott,2007,26.31150684931507,3.411394799991486,13.7,2,0.0,0,43706.104630136986,39666.584575342466
Nouakchott,2008,26.92896174863388,3.6560413524925486,40.6,6,0.0,0,43695.62827868852,39835.592923497265
Nouakchott,2009,26.370684931506847,4.439681619353845,45.6,6,0.0,0,43706.07950684932,39407.211397260275
Nouakchott,2010,27.067808219178083,3.1591699974849727,92.2,12,0.0,0,43706.013123287674,39512.86208219178
Nouakchott,2011,26.06945205479452,3.735945049544612,19.9,5,0.0,0,43706.07323287671,39507.025835616434
Nouakchott,2012,26.225546448087428,4.139220574075557,66.3,8,0.0,0,43695.447103825136,39044.24819672131
Nouakchott,2013,27.033150684931506,3.8410159473050154,115.1,13,0.0,0,43706.057753424655,39215.18087671233
Nouakchott,2014,26.524383561643834,4.008885387520892,10.2,3,0.0,0,43705.97350684932,39817.57564383562
Nouakchott,2015,26.94068493150685,3.9055727052448574,30.099999999999998,7,0.0,0,43705.99890410959,39110.236438356165
Nouakchott,2016,26.916120218579234,3.284202491008474,50.4,5,0.0,0,43695.543196721315,39543.104043715844
Nouakchott,2017,26.642739726027397,4.042819662677088,48.099999999999994,3,0.0,0,43706.01484931507,38211.41008219178
Nouakchott,2018,25.66191780821918,3.887785768279823,27.0,6,0.0,0,43706.01495890411,36818.03608219178
Nouakchott,2019,25.889041095890413,3.683481900748483,31.099999999999998,8,0.0,0,43706.144191780826,37582.42454794521
Nouakchott,2020,26.986065573770492,3.535087890801064,26.2,6,0.0,0,43695.53489071038,37031.327896174866
Nouakchott,2021,26.780547945205477,3.345760352489977,12.1,3,0.0,0,43706.07673972603,36853.20838356164
Nouakchott,2022,26.664246575342467,3.4383286884477475,155.9,15,0.0,0,43705.93076712329,36630.50328767123
Nouakchott,2023,26.865342465753425,3.535562688244247,150.9,20,0.0,0,43705.91928767123,36698.795452054794
Nouakchott,2024,26.929918032786887,3.1115911876868347,62.699999999999996,10,0.0,0,43695.40677595629,36753.5124590164
Nuuk,1995,-4.6,11.086125126917448,445.2,67,249.69,58,45044.7618630137,23024.255479452055
Nuuk,1996,-2.8273224043715848,8.122640736661108,452.7,66,472.29,91,44964.230464480876,21615.503142076504
Nuuk,1997,-3.5904109589041098,10.09391496576741,378.2,64,277.41,65,45044.69402739726,22776.520191780823
Nuuk,1998,-3.7672602739726027,10.164300171078464,287.0,50,340.27,73,45043.80605479452,21734.369589041096
Nuuk,1999,-4.527397260273973,9.883591828778874,454.0,62,330.33,82,45043.22643835616,23236.287945205477
Nuuk,2000,-3.1711748633879786,9.14710050546129,500.1,59,360.22,82,44963.59959016393,21300.90286885246
Nuuk,2001,-2.6635616438356164,9.329203582173866,531.6,80,344.19,78,45043.19054794521,21523.533917808218
Nuuk,2002,-4.203013698630136,9.719063583320409,376.8,48,188.02,54,45043.18252054795,24365.869972602737
Nuuk,2003,-2.1926027397260275,9.674700782975274,477.6,63,263.76,64,45043.819287671235,24590.867945205482
Nuuk,2004,-3.1643442622950824,9.34920071195349,448.2,69,362.88,78,44963.53852459016,22247.947786885245
Nuuk,2005,-2.1613698630136984,8.693517117747097,542.7,81,462.7,93,45044.21076712329,20275.336575342466
Nuuk,2006,-3.228767123287671,10.313548374310653,392.6,66,239.12,54,45043.684,22674.209232876714
Nuuk,2007,-3.6079452054794525,9.900119596195161,409.1,58,282.8,74,45043.64268493151,22052.98284931507
Nuuk,2008,-3.576639344262295,11.116904044038776,427.5,60,322.0,76,44964.47349726776,25195.791038251366
Nuuk,2009,-4.107808219178082,9.547892616942105,220.3,37,211.05,56,45043.544493150686,25601.776410958904
Nuuk,2010,0.8312328767123287,7.7444075790575795,469.5,72,190.4,52,45042.87320547945,21911.946849315067
Nuuk,2011,-5.157123287671233,10.106087883359562,304.8,46,239.05,66,45043.08605479452,23841.943917808218
Nuuk,2012,-2.607786885245902,10.807242663733147,685.8,74,237.02,70,44962.77306010929,21460.54267759563
Nuuk,2013,-3.139452054794521,9.051212943185416,442.2,57,292.88,63,45042.95547945205,23966.765835616436
Nuuk,2014,-3.8487671232876712,10.237643576688523,305.7,53,241.92000000000002,63,45042.14293150685,25029.133534246575
Nuuk,2015,-5.9694520547945205,11.205718331517387,275.8,31,262.01,60,45042.235534246574,25442.982712328765
Nuuk,2016,-2.5807377049180324,10.0294793840246,309.8,42,251.85999999999999,74,44963.30961748634,23938.029098360657
Nuuk,2017,-1.2898630136986302,6.27564463943935,538.8,66,326.2,84,45042.488630136984,21947.57098630137
Nuuk,2018,-2.9186301369863012,7.219892642323137,485.9,65,298.2,78,45042.40010958904,19559.881123287672
Nuuk,2019,-0.6401369863013698,6.602510447697335,259.4,37,230.16,59,45043.423315068496,23782.903780821922
Nuuk,2020,-1.7724043715846995,7.380057594190568,585.8,72,337.05,80,44963.48218579235,21456.046584699452
Nuuk,2021,-1.0028767123287672,6.202568255612156,536.0,69,362.32,75,45043.2381369863,22195.927972602738
Nuuk,2022,-2.095890410958904,7.101832652275348,725.4,68,366.03,89,45042.08073972603,17031.028931506848
Nuuk,2023,-1.1476712328767125,6.181789438410695,423.4,63,311.15,75,45042.08526027397,18442.058739726028
Nuuk,2024,-2.0672131147540984,6.562869101401378,511.6,69,334.25,79,44962.76103825137,19180.13325136612
Oranjestad,1995,27.16191780821918,0.8078268527321776,510.9,110,0.0,0,43672.774,39520.94819178082
Oranjestad,1996,26.802732240437155,0.7654209474129442,513.1,124,0.0,0,43665.557841530055,39752.364644808746
Oranjestad,1997,26.800821917808218,0.9331277214686319,282.7,79,0.0,0,43672.763671232875,39842.29263013699
Oranjestad,1998,27.275342465753425,0.9391632969452469,427.5,104,0.0,0,43672.67854794521,39383.59547945205
Oranjestad,1999,26.775205479452058,0.9504815286125383,873.5,149,0.0,0,43672.637287671234,38947.86610958904
Oranjestad,2000,26.53101092896175,1.0027162096727622,550.6,123,0.0,0,43665.48918032787,39692.81893442623
Oranjestad,2001,26.837260273972603,0.871398806444875,323.6,81,0.0,0,43672.60915068493,39855.66846575343
Oranjestad,2002,26.98054794520548,0.8399893550001847,426.8,70,0.0,0,43672.600630136985,39707.25180821918
Oranjestad,2003,27.112054794520546,0.8444908065006091,551.5,92,0.0,0,43672.66780821918,39202.17397260274
Oranjestad,2004,26.944125683060108,0.8268356418787454,995.5,142,0.0,0,43665.45538251366,38752.01112021858
Oranjestad,2005,27.351506849315065,1.0172504840711873,789.3,141,0.0,0,43672.68063013699,38830.39441095891
Oranjestad,2006,27.20465753424658,0.9679863008063972,473.4,105,0.0,0,43672.6374520548,39572.312328767126
Oranjestad,2007,27.11287671232877,0.8971941602195221,589.6,114,0.0,0,43672.64764383562,39296.90139726027
Oranjestad,2008,26.736475409836064,0.9413129176754673,992.4,140,0.0,0,43665.538961748636,38874.98816939891
Oranjestad,2009,27.053150684931506,0.973740207122998,374.8,84,0.0,0,43672.629424657534,39548.5797260274
Oranjestad,2010,27.346027397260272,0.8918383590023398,1289.6,171,0.0,0,43672.584,37863.639726027395
Oranjestad,2011,26.97876712328767,1.014859305473007,1041.4,169,0.0,0,43672.62473972602,38951.586547945204
Oranjestad,2012,27.060109289617486,1.0161404223265946,510.0,113,0.0,0,43665.41418032787,39089.0631147541
Oranjestad,2013,27.12095890410959,0.8835448774704647,374.2,92,0.0,0,43672.61265753424,39793.41071232877
Oranjestad,2014,26.983972602739726,0.8367482516324548,297.0,73,0.0,0,43672.55589041096,40051.61476712329
Oranjestad,2015,27.16287671232877,0.848551576932384,210.6,54,0.0,0,43672.572958904115,39685.82246575342
Oranjestad,2016,27.419398907103826,0.8697854683685556,701.4,99,0.0,0,43665.479043715844,39023.91841530055
Oranjestad,2017,28.035068493150682,1.1483637706281937,543.4,152,0.0,0,43672.58331506849,39352.10764383561
Oranjestad,2018,27.595205479452055,0.9332003742130762,508.2,144,0.0,0,43672.583589041096,39293.472575342465
Oranjestad,2019,28.06657534246575,1.084673723132469,300.1,101,0.0,0,43672.67260273972,39695.18298630137
Oranjestad,2020,28.12814207650273,1.061989779653142,536.5,139,0.0,0,43665.473961748634,39425.08674863388
Oranjestad,2021,27.752054794520546,1.0437819007484113,548.6,161,0.0,0,43672.62663013699,39345.31076712329
Oranjestad,2022,27.715479452054794,1.0203224025809166,667.1,150,0.0,0,43672.527506849314,39092.57643835616
Oranjestad,2023,28.405479452054795,1.4698892096770346,410.1,118,0.0,0,43672.52046575343,39396.30961643835
Oranjestad,2024,29.11174863387978,1.1850258431657628,431.7,99,0.0,0,43665.38756830601,39402.93781420765
Oslo,1995,5.883424657534246,9.306235682603335,559.1,89,185.29,33,44582.51093150685,25794.24301369863
Oslo,1996,4.747814207650273,9.473186131560746,587.8,79,114.94,30,44519.9293715847,26035.85691256831
Oslo,1997,6.651917808219178,8.953309698299591,561.5,77,113.96000000000001,25,44582.45104109589,28485.424493150684
Oslo,1998,5.97068493150685,7.104869157019798,648.8,106,136.57,31,44581.73695890411,23689.97956164383
Oslo,1999,6.398356164383562,8.34705383533263,721.0,116,203.56,45,44581.32720547945,25014.55471232877
Oslo,2000,7.3304644808743165,6.682211679852069,1020.7,134,86.73,18,44519.37390710382,24681.51207650273
Oslo,2001,5.502328767123287,9.23927140230556,610.3,99,143.5,32,44581.16934246576,25392.381561643833
Oslo,2002,6.31027397260274,9.5527265788134,622.9,83,160.58,36,44581.10865753425,27297.95619178082
Oslo,2003,6.300958904109589,8.780988636857142,628.6,99,107.31,22,44581.6348219178,27338.417890410958
Oslo,2004,6.494398907103824,8.040964642219457,634.0,95,154.7,31,44519.14926229508,27003.914398907105
Oslo,2005,7.179863013698631,7.579207113919548,617.1,96,76.3,21,44581.8277260274,26959.695397260275
Oslo,2006,7.104794520547945,8.985715787468278,787.6,107,144.97,28,44581.43750684931,25689.497506849315
Oslo,2007,6.865479452054795,7.726556182580381,792.9,105,92.68,26,44581.469369863014,26035.856657534245
Oslo,2008,7.29603825136612,7.352469859079316,747.2,112,140.07,34,44519.88153005465,26441.284289617488
Oslo,2009,6.054246575342466,8.753437459456482,673.7,91,205.31,33,44581.375863013694,25691.790657534246
Oslo,2010,3.681369863013699,10.828260785315592,644.6,78,95.62,32,44580.938027397264,26009.66928767123
Oslo,2011,6.606027397260274,8.418359831463285,827.1,104,135.38,29,44581.221698630136,26155.46271232877
Oslo,2012,5.963661202185792,8.083278307884106,815.0,125,127.68,29,44518.76270491804,25719.903032786886
Oslo,2013,6.203424657534247,8.686772851880008,687.9,99,70.21000000000001,18,44581.15720547945,27088.833589041096
Oslo,2014,8.144383561643835,7.694967848025526,907.6,137,136.57,32,44580.608383561645,24989.64791780822
Oslo,2015,7.455616438356165,6.444336039913919,816.2,102,125.65,30,44580.723561643834,25811.824410958903
Oslo,2016,6.767349726775956,8.437458445029684,605.4,106,114.24,28,44519.28554644809,26316.80409836066
Oslo,2017,6.8031506849315075,7.339685682986286,845.8,108,151.13,35,44580.86619178082,23968.21687671233
Oslo,2018,7.4172602739726035,9.42781806476404,631.6,78,194.32,44,44580.82701369863,26515.687452054794
Oslo,2019,7.036575342465754,7.704447698466214,1034.6,133,202.72,50,44581.59120547945,23355.025068493153
Oslo,2020,8.585655737704919,6.372216489847748,1235.6,141,110.88,27,44519.288743169396,25644.9043715847
Oslo,2021,7.123561643835616,8.639781865674436,783.5,94,126.7,31,44581.28657534246,25449.985342465756
Oslo,2022,7.561095890410959,7.583837745467064,725.3,103,87.71,24,44580.40260273973,26050.579479452055
Oslo,2023,6.425342465753425,8.702543691893663,952.8,105,221.13,48,44580.36589041096,24868.724876712327
Oslo,2024,6.874590163934426,8.559046914122481,1051.5,123,144.2,34,44518.603415300546,23874.11767759563
Ottawa,1995,7.04958904109589,12.114885317625598,763.6,88,177.31,43,44033.4298630137,28551.987945205477
Ottawa,1996,6.602049180327868,11.664114967760574,955.8,113,139.37,36,43999.34426229508,27008.89655737705
Ottawa,1997,6.238493150684932,11.456846490827044,699.6,83,217.35,50,44033.387945205475,27806.60095890411
Ottawa,1998,8.877397260273973,10.538198574526215,801.7,100,101.15,25,44032.990520547944,28310.076465753424
Ottawa,1999,8.132191780821918,11.761367455090781,758.5,98,165.2,34,44032.785835616436,30058.317013698634
Ottawa,2000,6.509972677595629,11.172585835240948,883.7,94,151.27,38,43999.024726775955,27978.19745901639
Ottawa,2001,8.1213698630137,11.134245548868405,699.6,87,123.41,32,44032.662657534245,28552.665506849316
Ottawa,2002,7.654246575342467,10.923544351663974,706.4,90,169.96,37,44032.61832876712,28372.70468493151
Ottawa,2003,6.513835616438357,12.374873473671858,893.0,105,133.42,27,44032.92391780822,28953.537479452054
Ottawa,2004,6.5,11.99842912092508,739.2,98,132.23,35,43998.86199453552,28799.83344262295
Ottawa,2005,7.4845205479452055,12.386481247526202,741.2,91,133.35,32,44032.99293150685,28800.432465753423
Ottawa,2006,7.9497260273972605,10.447937381566197,1069.0,120,115.85,30,44032.78665753425,26293.0041369863
Ottawa,2007,7.201232876712329,12.159872751964599,663.7,87,187.81,40,44032.8273150685,29907.76665753425
Ottawa,2008,6.827595628415301,11.268150203013777,852.3,118,255.08,51,43999.260109289615,28371.95450819672
Ottawa,2009,6.571506849315068,11.245759722408987,794.5,93,112.7,25,44032.75767123288,28056.30323287671
Ottawa,2010,8.496438356164383,10.811246480709647,809.8,98,86.31,24,44032.5402739726,28607.108958904108
Ottawa,2011,7.893424657534246,11.624890903325735,869.0,101,150.64,34,44032.72728767124,27595.419945205478
Ottawa,2012,8.569398907103825,10.99327531281969,682.8,103,171.64000000000001,32,43998.68426229508,29278.624617486337
Ottawa,2013,6.804109589041096,11.940015926188186,745.1,101,176.05,33,44032.68690410959,27954.034739726027
Ottawa,2014,6.598219178082192,11.990305876280809,876.4,98,125.65,33,44032.412219178084,27718.425753424657
Ottawa,2015,7.082876712328767,12.517276575023722,760.6,102,120.68,28,44032.48857534247,29381.515643835613
Ottawa,2016,8.023770491803278,11.604722491322507,765.8,93,193.06,42,43998.99128415301,28808.51207650273
Ottawa,2017,7.373287671232877,11.54557346492805,1245.4,124,153.79,36,44032.54695890411,26238.409643835614
Ottawa,2018,7.236164383561643,12.038815158165034,855.6,115,155.12,41,44032.539808219175,26185.23997260274
Ottawa,2019,6.404794520547945,11.872544755964812,883.7,112,157.29,32,44032.95331506849,27194.833890410955
Ottawa,2020,8.123087431693989,10.931308236287107,826.3,109,145.74,34,43998.96653005465,27832.151939890708
Ottawa,2021,8.667945205479452,11.244082077040833,802.2,99,115.08,31,44032.74479452055,28841.995150684932
Ottawa,2022,7.63972602739726,11.792062772485036,965.0,105,161.70000000000002,31,44032.27167123288,27487.747753424657
Ottawa,2023,8.36890410958904,10.651809365162748,856.6,107,189.07,37,44032.238849315065,26264.516246575342
Ottawa,2024,9.027185792349727,10.735119934297089,1021.3,114,126.42,25,43998.560136612025,27047.123278688523
Ouagadougou,1995,28.60095890410959,3.2204541026736235,503.6,92,0.0,0,43671.624328767124,37897.269671232876
Ouagadougou,1996,28.810519125683058,2.450631454195174,513.4,87,0.0,0,43664.53393442623,38596.351857923495
Ouagadougou,1997,28.68315068493151,2.2739711335552766,576.5,101,0.0,0,43671.6137260274,38480.98416438356
Ouagadougou,1998,28.853698630136986,3.0711223683263364,609.5,82,0.0,0,43671.53065753425,37715.35419178082
Ouagadougou,1999,28.397808219178085,3.0535280651138192,598.8,93,0.0,0,43671.49024657534,37736.69364383561
Ouagadougou,2000,28.16379781420765,2.9415622636262024,612.5,74,0.0,0,43664.46680327869,38643.87516393443
Ouagadougou,2001,28.475205479452057,2.922120123361549,597.8,76,0.0,0,43671.46265753424,38238.651698630136
