capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine
Lilongwe,Summer,1996,17.419021739130436,1.4425984338271187,3.9000000000000004,0,0.0,0,41249.6102173913,37325.047173913044
Lilongwe,Summer,1997,18.059239130434783,1.5364782291922154,6.1,3,0.0,0,41244.99195652174,36376.65260869565
Lilongwe,Summer,1998,17.670652173913044,1.5428700274629663,2.0,1,0.0,0,41240.58652173913,36816.15347826087
Lilongwe,Summer,1999,17.233695652173914,1.3794629607933178,3.2,0,0.0,0,41235.987717391305,36187.845434782605
Lilongwe,Summer,2000,17.472282608695654,0.9945556225207443,6.1000000000000005,1,0.0,0,41250.03391304348,35884.2
Lilongwe,Summer,2001,17.51195652173913,1.6533909472543058,1.3,0,0.0,0,41245.455,37149.578478260875
Lilongwe,Summer,2002,17.720108695652176,1.5302456130984525,2.9,1,0.0,0,41240.885434782605,37004.89717391304
Lilongwe,Summer,2003,17.178804347826087,1.7405669421142305,4.3,1,0.0,0,41236.29021739131,36795.86184782609
Lilongwe,Summer,2004,17.529891304347824,1.6403741831005831,1.1,0,0.0,0,41250.40663043479,36067.573369565216
Lilongwe,Summer,2005,18.160326086956523,1.433863183418328,1.5,0,0.0,0,41245.84054347826,37194.85760869565
Lilongwe,Summer,2006,17.46195652173913,1.6544042047861665,0.9,0,0.0,0,41241.47380434782,36878.26619565218
Lilongwe,Summer,2007,17.33913043478261,1.9235502045419088,3.5,1,0.0,0,41236.94826086957,35465.220108695656
Lilongwe,Summer,2008,16.85326086956522,1.5014609066759468,0.9,0,0.0,0,41251.220434782605,36785.205434782605
Lilongwe,Summer,2009,17.27880434782609,1.5110623890882706,1.1,0,0.0,0,41246.86369565217,35950.55706521739
Lilongwe,Summer,2010,17.195108695652173,1.292349844246347,3.3,1,0.0,0,41242.4527173913,34813.236739130436
Lilongwe,Summer,2011,17.956521739130434,1.4450411110792096,0.2,0,0.0,0,41237.98358695652,37175.26032608696
Lilongwe,Summer,2012,17.84130434782609,1.7830183184524286,2.2,0,0.0,0,41252.314673913046,37001.155760869566
Lilongwe,Summer,2013,17.620652173913044,1.6269223992164312,1.7,0,0.0,0,41247.80641304348,37140.19315217391
Lilongwe,Summer,2014,18.065217391304348,1.7661770213948,2.7,1,0.0,0,41243.3775,37130.58945652174
Lilongwe,Summer,2015,18.32771739130435,1.5936233531741832,0.0,0,0.0,0,41238.72108695652,37421.67391304348
Lilongwe,Summer,2016,18.184782608695652,1.6113904161005834,4.1,1,0.0,0,41252.94380434783,36386.66195652174
Lilongwe,Summer,2017,18.083695652173912,1.1670406994902114,4.4,1,0.0,0,41248.434347826085,36267.85021739131
Lilongwe,Summer,2018,17.9,1.354276904501416,7.0,0,0.0,0,41243.81478260869,36914.04630434783
Lilongwe,Summer,2019,17.976086956521737,1.6618782942450807,6.3,2,0.0,0,41239.14141304348,37322.50869565217
Lilongwe,Summer,2020,18.384239130434782,1.6004623189865903,4.6,1,0.0,0,41253.412065217395,36972.01902173913
Lilongwe,Summer,2021,17.453260869565216,1.80671525678822,5.4,2,0.0,0,41248.77086956522,37200.12565217391
Lilongwe,Summer,2022,17.818478260869565,1.4160717486499095,7.7,1,0.0,0,41244.24695652174,36342.28608695652
Lilongwe,Summer,2023,18.520108695652173,1.7402169212803222,2.5,1,0.0,0,41239.578804347824,37239.476739130434
Lilongwe,Summer,2024,18.956521739130434,1.4078901951928013,5.2,2,0.0,0,41253.95293478261,37638.96108695652
Lilongwe,Winter,1995,22.150555555555556,1.003658880578603,535.5,67,0.0,0,46016.23655555556,31420.039444444443
Lilongwe,Winter,1996,22.114835164835167,1.219687904194585,588.2,76,0.0,0,46006.88978021978,31254.96142857143
Lilongwe,Winter,1997,21.789444444444445,0.9639424677586115,641.8,79,0.0,0,46005.625111111105,27481.723444444444
Lilongwe,Winter,1998,23.242222222222225,1.2622414322182922,355.0,53,0.0,0,46010.83611111111,35659.41844444445
Lilongwe,Winter,1999,22.717777777777776,1.3141047944272106,402.6,53,0.0,0,46015.983888888884,34085.33311111111
Lilongwe,Winter,2000,22.226373626373626,0.9791249114314251,451.6,67,0.0,0,46006.56593406593,31342.665714285715
Lilongwe,Winter,2001,22.28111111111111,1.5577204927659558,512.5,71,0.0,0,46005.430222222225,31667.384555555553
Lilongwe,Winter,2002,21.89666666666667,1.2502988406821924,517.5,63,0.0,0,46010.58688888889,32821.555888888885
Lilongwe,Winter,2003,22.145,0.7765180854807251,572.9,70,0.0,0,46015.566999999995,31453.01411111111
Lilongwe,Winter,2004,21.97197802197802,0.8440382031641029,450.3,73,0.0,0,46006.19868131868,30780.68263736264
Lilongwe,Winter,2005,22.567777777777778,1.33709628184224,384.8,54,0.0,0,46004.94966666667,35302.16344444444
Lilongwe,Winter,2006,22.27777777777778,0.5280402133515539,380.6,64,0.0,0,46010.052777777775,35130.53355555556
Lilongwe,Winter,2007,21.808888888888887,1.0372440195320147,772.3,71,0.0,0,46014.94522222222,27513.98277777778
Lilongwe,Winter,2008,21.562637362637364,0.8814632218518302,598.7,69,0.0,0,46005.29461538461,31065.664285714287
Lilongwe,Winter,2009,22.378888888888888,1.2386558902624647,465.7,65,0.0,0,46004.12377777778,34630.65911111111
Lilongwe,Winter,2010,22.29111111111111,0.9901644903008208,542.7,60,0.0,0,46009.16566666667,31088.986333333334
Lilongwe,Winter,2011,22.302222222222223,1.1987097724644373,437.3,58,0.0,0,46013.914333333334,37194.41211111111
Lilongwe,Winter,2012,22.204945054945057,1.1462512557864182,568.8,69,0.0,0,46004.355164835164,31829.61824175824
Lilongwe,Winter,2013,22.510555555555555,1.2920999031809586,605.6,65,0.0,0,46003.13088888889,30909.866777777774
Lilongwe,Winter,2014,22.673333333333332,1.7149573323221174,587.4,59,0.0,0,46008.243444444444,31007.039444444443
Lilongwe,Winter,2015,22.532777777777778,1.663574753745189,432.4,62,0.0,0,46013.11111111111,31263.310222222222
Lilongwe,Winter,2016,23.385714285714286,1.0485250411433977,364.7,47,0.0,0,46003.57230769231,36154.406263736266
Lilongwe,Winter,2017,22.325,0.6738806782653185,639.8,76,0.0,0,46002.593222222225,34281.78188888889
Lilongwe,Winter,2018,22.38,1.091638290508064,466.2,51,0.0,0,46007.72022222222,34559.32844444444
Lilongwe,Winter,2019,22.463333333333335,1.0344297674662217,557.7,70,0.0,0,46012.559222222226,32928.617666666665
Lilongwe,Winter,2020,22.859340659340656,1.1752520317860924,682.8,66,0.0,0,46003.232197802194,32348.62692307692
Lilongwe,Winter,2021,23.57777777777778,1.952628754061051,427.2,53,0.0,0,46002.304,36324.72555555555
Lilongwe,Winter,2022,21.930555555555557,0.9141120344277527,828.7,75,0.0,0,46007.51833333333,29838.903333333332
Lilongwe,Winter,2023,22.717777777777776,1.672384946935536,609.2,70,0.0,0,46012.385888888886,32028.47077777778
Lilongwe,Winter,2024,23.900000000000002,1.858329596408801,351.0,43,0.0,0,46002.86648351648,36017.70615384615
Lima,Autumn,1995,17.89945054945055,0.9177416274473396,4.4,1,0.0,0,44473.80208791209,40149.4332967033
Lima,Autumn,1996,17.18846153846154,0.6684591287712391,6.2,0,0.0,0,44500.84,41412.017802197806
Lima,Autumn,1997,20.664285714285715,0.7609674293762043,12.4,2,0.0,0,44492.25912087912,40635.23186813187
Lima,Autumn,1998,18.004395604395604,0.7201330259692122,6.300000000000001,2,0.0,0,44483.58835164835,40953.37472527473
Lima,Autumn,1999,17.654395604395603,0.6922045439370743,8.2,2,0.0,0,44474.75417582417,40108.24659340659
Lima,Autumn,2000,17.684065934065934,0.7726893554649499,5.3,1,0.0,0,44501.79142857143,41103.57494505494
Lima,Autumn,2001,17.388461538461538,0.955338128711999,7.4,1,0.0,0,44493.41879120879,39872.324835164836
Lima,Autumn,2002,17.942857142857143,0.9971507026570889,6.6,1,0.0,0,44484.71725274725,40642.233846153846
Lima,Autumn,2003,17.85989010989011,1.0055739041357799,1.2000000000000002,0,0.0,0,44475.98747252747,41159.11879120879
Lima,Autumn,2004,18.169780219780222,0.6236487223892367,5.800000000000001,1,0.0,0,44503.23032967033,40666.57604395604
Lima,Autumn,2005,17.184615384615384,0.8000934774447142,0.9,0,0.0,0,44494.67747252747,41386.49362637362
Lima,Autumn,2006,18.439560439560438,0.8767527360637999,5.1,1,0.0,0,44486.00494505494,40401.49494505495
Lima,Autumn,2007,16.8,0.9271821108426714,4.1,1,0.0,0,44477.303076923075,40623.81175824176
Lima,Autumn,2008,17.74230769230769,0.7516619762205112,2.5,0,0.0,0,44504.392417582414,41064.7043956044
Lima,Autumn,2009,17.994505494505493,0.8301087796672093,8.3,1,0.0,0,44495.94747252748,39837.37604395604
Lima,Autumn,2010,17.037912087912087,0.8514804316711724,1.7,0,0.0,0,44487.14384615384,40394.48197802198
Lima,Autumn,2011,17.504945054945054,0.9091221328859178,3.7,0,0.0,0,44478.37978021978,40278.066373626374
Lima,Autumn,2012,18.10879120879121,0.7426152513094598,4.4,0,0.0,0,44505.4854945055,40258.2889010989
Lima,Autumn,2013,17.363736263736264,0.8105918939634313,2.6,0,0.0,0,44496.73659340659,40894.16164835165
Lima,Autumn,2014,18.054395604395605,0.9254622974386723,3.5,0,0.0,0,44487.98505494506,40862.65406593407
Lima,Autumn,2015,18.98076923076923,0.7711019975322899,5.8,1,0.0,0,44479.29802197802,41328.21912087912
Lima,Autumn,2016,18.35934065934066,0.8471819982845118,2.4,0,0.0,0,44506.25120879121,41529.85659340659
Lima,Autumn,2017,16.75769230769231,0.8270403415164994,16.6,2,0.0,0,44497.66,38321.3867032967
Lima,Autumn,2018,17.504395604395604,1.0097482731312653,7.4,3,0.0,0,44488.84164835165,38600.966703296705
Lima,Autumn,2019,16.838461538461537,1.2261066865642658,6.2,1,0.0,0,44480.21417582418,39493.86461538462
Lima,Autumn,2020,16.608241758241757,0.9105939373185591,1.6,0,0.0,0,44507.38472527472,39856.37835164835
Lima,Autumn,2021,16.25769230769231,0.7876802466357591,3.4,1,0.0,0,44498.71098901099,36914.35703296703
Lima,Autumn,2022,15.760989010989011,1.2509507983441617,1.8,0,0.0,0,44490.15824175824,35433.6232967033
Lima,Autumn,2023,18.575274725274724,0.691068963690539,7.1,1,0.0,0,44481.66208791209,34286.046593406594
Lima,Autumn,2024,17.11263736263736,1.26841093513352,2.2,0,0.0,0,44508.68978021978,35191.36153846154
Lima,Spring,1995,20.655434782608694,1.3871754946086665,13.5,4,0.0,0,42674.59336956521,36991.337173913045
Lima,Spring,1996,19.92554347826087,1.4697965502707384,22.5,5,0.0,0,42648.88945652174,36725.68641304348
Lima,Spring,1997,21.8125,0.8044732424401678,8.0,2,0.0,0,42657.146195652174,39352.123043478256
Lima,Spring,1998,22.727717391304346,1.796996335929086,33.6,11,0.0,0,42665.434347826085,38351.21869565218
Lima,Spring,1999,20.14021739130435,1.597770409630877,25.8,5,0.0,0,42673.946739130435,36933.75282608696
Lima,Spring,2000,20.458152173913042,1.4339156636409254,28.7,9,0.0,0,42648.13032608696,37033.504347826085
Lima,Spring,2001,20.657065217391306,1.8859308705377307,34.6,11,0.0,0,42656.37489130435,37204.773043478264
Lima,Spring,2002,21.224456521739132,1.5587663226533701,24.099999999999998,8,0.0,0,42664.599347826086,37447.0852173913
Lima,Spring,2003,20.284239130434784,1.6048506374619038,13.8,3,0.0,0,42672.73597826087,38024.79445652174
Lima,Spring,2004,20.33858695652174,1.9808298746625035,20.6,6,0.0,0,42646.86793478261,38174.17902173913
Lima,Spring,2005,20.578804347826086,1.496043016945812,27.9,8,0.0,0,42654.96358695652,38036.210326086955
Lima,Spring,2006,20.17445652173913,1.8041237038374611,22.0,8,0.0,0,42663.151304347826,37017.25989130435
Lima,Spring,2007,20.081521739130434,1.7828504986737141,44.699999999999996,14,0.0,0,42671.47826086957,36802.13858695652
Lima,Spring,2008,20.370108695652174,1.9649687493335886,29.6,10,0.0,0,42645.4575,37771.279565217395
Lima,Spring,2009,20.75163043478261,1.4014602095898179,55.4,14,0.0,0,42653.69902173913,36224.16065217391
Lima,Spring,2010,21.008695652173913,1.6201446261526202,10.4,3,0.0,0,42662.10630434782,37947.614565217395
Lima,Spring,2011,20.207065217391303,1.2593732420267298,29.2,9,0.0,0,42670.43913043478,36179.972717391305
Lima,Spring,2012,21.23641304347826,1.3440774290243085,25.5,9,0.0,0,42644.66804347826,37350.627173913046
Lima,Spring,2013,20.1,1.6154304022815047,30.900000000000002,9,0.0,0,42652.96119565218,36529.628152173915
Lima,Spring,2014,20.42554347826087,1.0732894534262987,40.8,8,0.0,0,42661.31945652174,37167.5875
Lima,Spring,2015,21.421195652173914,1.0220167977709262,61.5,15,0.0,0,42669.740326086954,37114.56532608695
Lima,Spring,2016,21.69782608695652,1.6759598372321696,39.3,12,0.0,0,42643.76684782608,38157.25184782608
Lima,Spring,2017,22.060326086956522,1.807653722484176,28.400000000000002,9,0.0,0,42652.06619565217,37240.32076086956
Lima,Spring,2018,20.125,1.4737725382519138,37.2,11,0.0,0,42660.43673913043,37262.286195652174
Lima,Spring,2019,20.77663043478261,1.741091155388266,27.2,8,0.0,0,42668.5702173913,38233.091630434785
Lima,Spring,2020,20.944021739130434,1.9910630325336836,11.4,3,0.0,0,42642.57652173913,37688.16902173913
Lima,Spring,2021,19.85,2.0448004282102468,4.4,1,0.0,0,42650.850543478264,38407.22858695652
Lima,Spring,2022,18.57445652173913,1.9009756685960928,21.4,5,0.0,0,42659.18565217392,36768.10771739131
Lima,Spring,2023,22.60326086956522,1.5232232371193437,21.0,6,0.0,0,42667.524456521736,36070.73054347826
Lima,Spring,2024,20.67717391304348,2.3329862606751,6.1000000000000005,1,0.0,0,42641.48706521739,36652.394782608695
Lima,Summer,1995,16.867934782608696,0.9018778188288881,0.7,0,0.0,0,41570.16271739131,38007.42434782609
Lima,Summer,1996,16.48913043478261,0.5793529019497603,12.9,0,0.0,0,41582.277717391305,38062.12576086957
Lima,Summer,1997,20.705978260869564,0.4654456916009759,13.6,0,0.0,0,41578.32043478261,38029.17858695652
Lima,Summer,1998,18.030978260869563,0.9473166960415802,3.0,0,0.0,0,41574.54423913043,38033.173586956524
Lima,Summer,1999,16.746195652173913,0.39531832323354854,0.9,0,0.0,0,41570.60434782609,37996.75043478261
Lima,Summer,2000,16.96413043478261,0.5956493403387297,1.4000000000000001,0,0.0,0,41582.64141304348,37961.97608695652
Lima,Summer,2001,16.65815217391304,0.6013390357604338,0.8,0,0.0,0,41578.71717391304,37918.979782608694
Lima,Summer,2002,16.931521739130435,0.6806879758019344,0.5,0,0.0,0,41574.80086956522,38011.50934782608
Lima,Summer,2003,16.88478260869565,0.5293962521421266,0.8,0,0.0,0,41570.86347826087,38057.33728260869
Lima,Summer,2004,16.714673913043477,0.527982790027044,5.7,1,0.0,0,41582.96097826087,38021.01380434783
Lima,Summer,2005,16.585869565217394,0.5540721422736968,0.5,0,0.0,0,41579.04804347826,38191.34619565217
Lima,Summer,2006,17.46032608695652,0.4581099515003376,2.3000000000000003,0,0.0,0,41575.30586956522,37936.19
Lima,Summer,2007,16.09130434782609,0.5375774258393846,0.7,0,0.0,0,41571.42793478261,37974.010869565216
Lima,Summer,2008,17.254347826086956,0.4244357711614055,3.3000000000000003,0,0.0,0,41583.658804347826,37934.97706521739
Lima,Summer,2009,17.411956521739132,0.5722698954634069,1.6,0,0.0,0,41579.924239130436,38149.37554347826
Lima,Summer,2010,16.330434782608698,0.81729103999224,2.5,0,0.0,0,41576.14402173913,37867.08315217391
Lima,Summer,2011,17.07282608695652,0.9411068139993195,6.2,1,0.0,0,41572.31413043478,37991.61293478261
Lima,Summer,2012,18.003804347826087,0.8746187142781187,4.7,0,0.0,0,41584.59576086957,38113.73836956522
Lima,Summer,2013,16.571739130434782,0.6821630250443748,1.4,0,0.0,0,41580.73152173913,37903.08032608696
Lima,Summer,2014,17.659782608695654,0.8205880741191246,3.8,0,0.0,0,41576.93684782609,38072.42065217392
Lima,Summer,2015,18.421739130434784,1.0016827695232053,1.9,0,0.0,0,41572.945108695654,38105.89445652174
Lima,Summer,2016,17.558152173913044,0.5627286921636689,1.0,0,0.0,0,41585.13413043478,37873.99097826087
Lima,Summer,2017,16.968478260869563,0.9589290440956122,1.2,0,0.0,0,41581.26989130435,36253.0375
Lima,Summer,2018,16.246739130434783,0.5931756752840456,3.4000000000000004,0,0.0,0,41577.31043478261,36365.12739130435
Lima,Summer,2019,15.770108695652173,0.9846642698499677,0.7000000000000001,0,0.0,0,41573.30641304348,37531.464782608695
Lima,Summer,2020,15.857608695652175,0.8998148400071977,1.8,1,0.0,0,41585.53576086956,36317.41271739131
Lima,Summer,2021,16.27880434782609,0.7119171491357933,0.8,0,0.0,0,41581.558586956526,35429.75695652174
Lima,Summer,2022,15.018478260869566,0.58814839792671,1.4000000000000001,0,0.0,0,41577.681521739134,31743.95543478261
Lima,Summer,2023,18.853804347826088,0.5281750508841647,2.0,0,0.0,0,41573.68163043478,34256.879347826085
Lima,Summer,2024,15.634239130434782,0.6116061249516349,2.0,0,0.0,0,41585.99891304348,31636.1025
Lima,Winter,1995,21.64611111111111,1.5024367431911685,25.2,5,0.0,0,45677.825666666664,39215.92477777778
Lima,Winter,1996,20.94945054945055,1.1078631710914515,56.9,16,0.0,0,45669.77956043956,37839.14208791209
Lima,Winter,1997,22.245555555555555,0.9851893231744214,59.3,17,0.0,0,45668.690444444444,37562.93944444444
Lima,Winter,1998,23.099444444444444,2.3606142607148137,47.1,12,0.0,0,45673.176222222224,38938.88766666667
Lima,Winter,1999,20.97388888888889,1.150213164850001,72.8,20,0.0,0,45677.60833333333,36829.25988888889
Lima,Winter,2000,21.073626373626375,0.9725779220236381,48.2,16,0.0,0,45669.500549450546,38280.40758241758
Lima,Winter,2001,21.149444444444445,1.3605908837922875,31.7,12,0.0,0,45668.52244444445,38567.92522222222
Lima,Winter,2002,21.226666666666667,0.9124359297192857,29.0,8,0.0,0,45672.962222222224,38422.754555555555
Lima,Winter,2003,21.496666666666666,1.144964549767685,34.8,13,0.0,0,45677.249888888895,38298.468
Lima,Winter,2004,21.575824175824177,0.8960519155769021,35.9,11,0.0,0,45669.185164835166,39118.13230769231
Lima,Winter,2005,21.28,1.2728981353279412,21.8,5,0.0,0,45668.10877777778,39341.10922222222
Lima,Winter,2006,21.55111111111111,0.9488010701204301,59.6,12,0.0,0,45672.50155555556,38570.90233333333
Lima,Winter,2007,21.38277777777778,1.514669117111747,25.7,5,0.0,0,45676.71388888889,39408.64644444444
Lima,Winter,2008,21.32967032967033,1.0919904868831156,91.6,29,0.0,0,45668.40681318681,37639.140879120874
Lima,Winter,2009,21.40111111111111,0.9631111157200227,82.2,23,0.0,0,45667.39811111111,36968.40233333333
Lima,Winter,2010,21.385555555555555,1.5754835969614653,30.400000000000002,8,0.0,0,45671.738333333335,37182.14822222222
Lima,Winter,2011,21.088333333333335,1.1291353458348052,41.4,11,0.0,0,45675.82755555555,36317.39822222222
Lima,Winter,2012,21.22747252747253,1.0684688872989074,43.2,8,0.0,0,45667.59747252747,38410.81340659341
Lima,Winter,2013,21.22277777777778,1.068474737496941,49.6,10,0.0,0,45666.542555555556,38598.83311111111
Lima,Winter,2014,21.261111111111113,0.9956584907548547,35.5,11,0.0,0,45670.944777777775,38894.79888888889
Lima,Winter,2015,21.532222222222224,0.8582812427377488,77.8,21,0.0,0,45675.134666666665,39850.18633333333
Lima,Winter,2016,22.17142857142857,1.3658969958143283,38.9,13,0.0,0,45666.92472527472,39940.32659340659
Lima,Winter,2017,22.226666666666667,2.110223908456213,57.5,15,0.0,0,45666.080555555556,36612.24088888889
Lima,Winter,2018,21.419999999999998,0.9792166096116458,25.599999999999998,6,0.0,0,45670.49322222223,39655.93311111111
Lima,Winter,2019,22.24388888888889,1.7058199744605005,32.9,7,0.0,0,45674.65977777778,37301.05722222222
Lima,Winter,2020,21.521428571428572,1.7033813244567204,32.4,6,0.0,0,45666.6310989011,36849.799780219786
Lima,Winter,2021,20.54722222222222,1.4613823129726085,8.9,4,0.0,0,45665.83144444445,38368.47855555556
Lima,Winter,2022,20.540555555555557,0.8392376973237312,32.2,6,0.0,0,45670.32,38990.109444444446
Lima,Winter,2023,21.344444444444445,1.3465612559330624,41.699999999999996,10,0.0,0,45674.510111111114,38665.019
Lima,Winter,2024,22.307142857142857,1.928867996010029,30.2,7,0.0,0,45666.316373626374,38790.68923076923
Lisbon,Autumn,1995,19.01978021978022,2.3272764139043502,193.9,25,0.0,0,40494.868131868134,31288.890659340657
Lisbon,Autumn,1996,17.5478021978022,2.7226816038595305,123.39999999999999,16,0.0,0,40393.55021978022,33439.1121978022
Lisbon,Autumn,1997,19.408241758241758,2.9029894910846643,378.1,34,0.0,0,40425.694615384615,31982.361978021978
Lisbon,Autumn,1998,18.053846153846155,2.7406429777743644,74.4,11,0.0,0,40458.18648351649,33260.48714285714
Lisbon,Autumn,1999,17.42087912087912,3.411582118591391,220.4,26,0.0,0,40491.29879120879,32696.798681318684
Lisbon,Autumn,2000,17.81153846153846,3.3774256873400295,156.5,27,0.0,0,40389.98362637362,31987.201538461537
Lisbon,Autumn,2001,17.806593406593407,3.991241861815894,158.0,25,0.0,0,40421.35076923077,32556.24824175824
Lisbon,Autumn,2002,18.108241758241757,2.517563457616465,307.8,33,0.0,0,40453.962527472526,30291.0310989011
Lisbon,Autumn,2003,18.355494505494505,3.5953013360762545,247.6,27,0.0,0,40486.67912087912,31993.97197802198
Lisbon,Autumn,2004,18.108241758241757,3.8478367929718615,157.8,21,0.0,0,40384.59208791209,32849.6132967033
Lisbon,Autumn,2005,18.49010989010989,3.899495834792977,258.5,29,0.0,0,40416.63428571429,32464.74967032967
Lisbon,Autumn,2006,19.464835164835165,2.771075748849317,376.5,35,0.0,0,40449.135714285716,31401.08098901099
Lisbon,Autumn,2007,18.548901098901098,3.3543253835903855,82.8,14,0.0,0,40481.74758241758,35015.70725274725
Lisbon,Autumn,2008,17.164285714285715,3.469208088585165,90.4,18,0.0,0,40380.2345054945,34829.884175824176
Lisbon,Autumn,2009,19.474725274725277,3.0434937309536423,128.2,16,0.0,0,40411.87593406593,31920.422637362637
Lisbon,Autumn,2010,18.01043956043956,3.4762009634043163,184.9,21,0.0,0,40444.87142857142,32983.4610989011
Lisbon,Autumn,2011,19.21098901098901,3.9151117636793122,215.1,20,0.0,0,40477.71,33675.42252747253
Lisbon,Autumn,2012,18.196153846153845,4.061501027734773,266.6,27,0.0,0,40376.13725274725,30996.386703296703
Lisbon,Autumn,2013,18.478021978021978,4.13715689273046,162.4,17,0.0,0,40408.92197802198,30824.914505494507
Lisbon,Autumn,2014,19.134615384615383,2.915015649926469,363.3,41,0.0,0,40441.71428571428,30452.154505494505
Lisbon,Autumn,2015,18.54175824175824,2.4945080091212755,142.3,17,0.0,0,40474.26483516484,33101.45285714286
Lisbon,Autumn,2016,18.883516483516484,3.670294076509213,173.3,22,0.0,0,40373.26472527473,32715.430219780217
Lisbon,Autumn,2017,19.281868131868134,3.6199410406763763,72.1,8,0.0,0,40405.45857142857,34338.52362637362
Lisbon,Autumn,2018,18.924175824175823,4.809177353060166,214.1,23,0.0,0,40438.50802197802,32641.74087912088
Lisbon,Autumn,2019,18.61208791208791,3.9394256537056864,176.1,25,0.0,0,40470.82967032967,31041.163076923076
Lisbon,Autumn,2020,18.525824175824173,3.5181463130252992,197.2,24,0.0,0,40369.02,31556.652527472525
Lisbon,Autumn,2021,18.64010989010989,3.611349545993235,116.3,16,0.0,0,40401.525714285715,33657.31461538462
Lisbon,Autumn,2022,19.14065934065934,2.951270085233665,288.6,33,0.0,0,40433.57307692308,29069.915824175823
Lisbon,Autumn,2023,19.42032967032967,3.533914873699467,262.2,34,0.0,0,40465.404615384614,29914.0932967033
Lisbon,Autumn,2024,19.054395604395605,2.8183195185118555,185.1,25,0.0,0,40364.12824175824,31339.253736263734
Lisbon,Spring,1995,16.621195652173913,2.8430775162660225,57.0,8,0.0,0,47317.916304347826,39898.08
Lisbon,Spring,1996,15.167391304347827,2.353083490047121,234.8,35,0.0,0,47417.06815217392,40301.54815217391
Lisbon,Spring,1997,17.661956521739132,1.6613143473545962,137.1,19,0.0,0,47385.21304347826,40719.15869565217
Lisbon,Spring,1998,15.53641304347826,1.8509591107634198,153.2,28,0.0,0,47353.25054347826,39420.69923913044
Lisbon,Spring,1999,15.67554347826087,2.5887700690900206,129.1,25,0.0,0,47320.421739130434,39960.164239130434
Lisbon,Spring,2000,15.361413043478262,2.234446894965598,209.6,38,0.0,0,47420.0097826087,39163.661195652174
Lisbon,Spring,2001,15.733695652173912,2.5599848546046253,182.5,30,0.0,0,47388.20652173913,37915.58163043478
Lisbon,Spring,2002,15.204891304347825,2.4560875233023265,144.5,24,0.0,0,47356.48065217391,39650.46445652174
Lisbon,Spring,2003,15.89782608695652,2.745845143455738,125.8,17,0.0,0,47325.10315217391,38422.128913043474
Lisbon,Spring,2004,15.035869565217391,2.9112072765393457,69.9,16,0.0,0,47424.90358695652,40657.129347826085
Lisbon,Spring,2005,15.410869565217391,2.861863932756587,84.0,13,0.0,0,47393.66836956522,39435.375
Lisbon,Spring,2006,16.271195652173912,3.189657338856565,119.7,16,0.0,0,47362.08576086956,39821.10434782609
Lisbon,Spring,2007,15.417934782608697,2.6311488060647563,88.4,15,0.0,0,47329.96456521739,41177.80413043478
Lisbon,Spring,2008,15.277717391304348,2.0626634351554274,192.1,22,0.0,0,47430.34391304348,38931.58478260869
Lisbon,Spring,2009,15.900543478260868,2.8647103929457707,92.6,14,0.0,0,47398.54413043478,41638.30239130434
Lisbon,Spring,2010,15.666304347826086,3.105844443714514,185.0,22,0.0,0,47366.104239130436,39120.5622826087
Lisbon,Spring,2011,17.07445652173913,3.567315721887722,181.1,26,0.0,0,47333.95967391304,39784.26847826087
Lisbon,Spring,2012,15.654347826086957,2.9863025410528183,119.7,16,0.0,0,47433.37891304348,40177.92413043478
Lisbon,Spring,2013,14.67445652173913,2.321536704086012,215.7,28,0.0,0,47401.366630434786,38371.45967391304
Lisbon,Spring,2014,15.697282608695653,2.6257114591111126,129.29999999999998,18,0.0,0,47369.11630434783,38439.26347826087
Lisbon,Spring,2015,16.35978260869565,3.0451929252876067,91.0,14,0.0,0,47336.63673913044,40137.09489130435
Lisbon,Spring,2016,14.54945652173913,2.238198531948972,224.4,30,0.0,0,47436.84076086956,38470.49293478261
Lisbon,Spring,2017,16.963043478260868,3.1030901787459424,159.0,15,0.0,0,47404.819565217396,40698.52293478261
Lisbon,Spring,2018,14.625,2.7569642087541952,281.8,34,0.0,0,47372.52336956522,36693.09336956521
Lisbon,Spring,2019,16.628260869565217,3.503156381678663,125.7,19,0.0,0,47341.16152173914,38788.364565217395
Lisbon,Spring,2020,16.308152173913044,3.2558592759731297,223.4,31,0.0,0,47441.450760869564,38112.17434782609
Lisbon,Spring,2021,16.060326086956522,2.1682212546191684,128.1,16,0.0,0,47409.52641304347,39693.538260869565
Lisbon,Spring,2022,16.265760869565216,3.5125671504106926,165.0,25,0.0,0,47377.383043478265,37094.993804347825
Lisbon,Spring,2023,17.519565217391303,3.1360799752373274,63.7,9,0.0,0,47345.22543478261,39113.31782608696
Lisbon,Spring,2024,16.502173913043478,3.212004552323544,122.7,21,0.0,0,47445.681521739134,38134.62445652174
Lisbon,Summer,1995,22.116304347826087,2.397091973273563,12.399999999999999,2,0.0,0,51636.62782608695,46384.11141304348
Lisbon,Summer,1996,21.75108695652174,2.0387991814412674,2.9,0,0.0,0,51588.57684782609,46097.881521739124
Lisbon,Summer,1997,20.86304347826087,2.3592216723291974,66.8,13,0.0,0,51604.25630434783,44984.44467391304
Lisbon,Summer,1998,21.670652173913044,2.5324721034219926,10.0,2,0.0,0,51619.22989130435,46240.112934782606
